Year,Country,Institutional_Rank
1988,Japan,1
1988,Sweden,2
1988,Mongolia,3
1988,Switzerland,4
1988,France,5
1988,Lithuania,6
1988,Spain,7
1988,Netherlands,8
1988,Gibraltar,9
1988,Bermuda,10
1988,Serbia,11
1988,Finland,12
1988,Euro area,13
1988,India,14
1988,Belgium,16
1988,Malaysia,17
1988,Suriname,18
1988,Caribbean small states,19
1988,Belize,19
1988,New Zealand,20
1988,East Asia & Pacific,21
1988,European Union,22
1988,Italy,23
1988,Pakistan,24
1988,Nepal,25
1988,Latvia,26
1988,Dominican Republic,27
1988,Portugal,28
1988,United States,29
1988,British Virgin Islands,30
1988,French Polynesia,30
1988,Lebanon,31
1988,Latin America & Caribbean,32
1988,Singapore,33
1988,Cuba,34
1988,Germany,36
1988,Australia,37
1988,Kuwait,38
1988,Montenegro,39
1988,Austria,40
1988,North America,41
1988,Cyprus,42
1988,Malta,43
1988,Iceland,44
1988,High income,45
1988,Post-demographic dividend,47
1988,Israel,48
1988,Ireland,49
1988,Bahrain,50
1988,Greece,52
1988,Luxembourg,53
1988,Paraguay,54
1988,Curacao,55
1988,Faroe Islands,56
1988,Kazakhstan,57
1988,Puerto Rico,58
1988,Tonga,59
1988,Barbados,60
1988,Seychelles,61
1988,Europe & Central Asia (excluding high income),63
1988,Other small states,64
1988,Pacific island small states,65
1988,Channel Islands,66
1988,Croatia,67
1988,Aruba,68
1988,Sint Maarten (Dutch part),69
1988,United Kingdom,70
1988,Small states,71
1988,St. Martin (French part),72
1988,Cabo Verde,73
1988,Mauritius,76
1988,Europe & Central Asia (IDA & IBRD countries),77
1988,Norway,78
1988,St. Kitts and Nevis,79
1988,Slovenia,80
1988,OECD members,81
1988,Bulgaria,82
1988,"Bahamas, The",83
1988,Turks and Caicos Islands,84
1988,Qatar,85
1988,Brunei Darussalam,86
1988,Eswatini,87
1988,Isle of Man,89
1988,Canada,90
1988,Libya,91
1988,Mexico,92
1988,Romania,93
1988,Europe & Central Asia,94
1988,Turkmenistan,95
1988,Colombia,96
1988,Argentina,97
1988,Belarus,98
1988,Oman,99
1988,Moldova,100
1988,Virgin Islands (U.S.),101
1988,Brazil,103
1988,Upper middle income,104
1988,"Micronesia, Fed. Sts.",105
1988,Latin America & Caribbean (excluding high income),106
1988,Peru,107
1988,Indonesia,108
1988,Uzbekistan,109
1988,Latin America & the Caribbean (IDA & IBRD countries),110
1988,Guam,111
1988,Vanuatu,112
1988,Solomon Islands,113
1988,Grenada,114
1988,Costa Rica,115
1988,Azerbaijan,116
1988,New Caledonia,117
1988,Central Europe and the Baltics,118
1988,Late-demographic dividend,119
1988,Samoa,120
1988,Fiji,121
1988,Kosovo,122
1988,Dominica,123
1988,Albania,123
1988,Sri Lanka,124
1988,Antigua and Barbuda,125
1988,Denmark,126
1988,St. Vincent and the Grenadines,127
1988,Estonia,128
1988,Tunisia,129
1988,Thailand,130
1988,Poland,131
1988,Jamaica,133
1988,World,134
1988,Algeria,135
1988,South Africa,136
1988,Middle East & North Africa (excluding high income),137
1988,Panama,138
1988,Jordan,139
1988,Uruguay,140
1988,Philippines,141
1988,"Korea, Dem. People's Rep.",142
1988,Middle East & North Africa,143
1988,Ecuador,145
1988,Hungary,146
1988,Trinidad and Tobago,147
1988,St. Lucia,148
1988,IDA blend,149
