Year,Country,Sustainability_Rank
1978,Faroe Islands,1
1978,Austria,2
1978,Slovenia,3
1978,Netherlands,4
1978,Switzerland,5
1978,Qatar,6
1978,Sweden,7
1978,Denmark,8
1978,Japan,9
1978,Portugal,10
1978,Belgium,11
1978,Costa Rica,12
1978,Post-demographic dividend,13
1978,Kuwait,14
1978,Georgia,15
1978,Hungary,16
1978,Cyprus,17
1978,Channel Islands,18
1978,Argentina,19
1978,Sint Maarten (Dutch part),21
1978,Bermuda,22
1978,Israel,23
1978,Uruguay,24
1978,Antigua and Barbuda,25
1978,Romania,26
1978,OECD members,27
1978,United States,28
1978,Puerto Rico,30
1978,Bulgaria,31
1978,Finland,32
1978,Iceland,33
1978,Europe & Central Asia (IDA & IBRD countries),35
1978,Italy,36
1978,Norway,38
1978,Canada,39
1978,Croatia,40
1978,Gibraltar,41
1978,North America,42
1978,Grenada,44
1978,Barbados,45
1978,Poland,46
1978,North Macedonia,47
1978,Australia,48
1978,Europe & Central Asia,49
1978,Colombia,51
1978,Malta,52
1978,Aruba,53
1978,St. Martin (French part),54
1978,European Union,54
1978,High income,55
1978,Cuba,56
1978,United Kingdom,57
1978,Euro area,58
1978,Serbia,59
1978,Germany,60
1978,St. Vincent and the Grenadines,61
1978,Trinidad and Tobago,62
1978,British Virgin Islands,63
1978,Luxembourg,64
1978,St. Kitts and Nevis,65
1978,Dominica,66
1978,Curacao,66
1978,France,67
1978,Panama,68
1978,Belarus,69
1978,Jamaica,70
1978,Estonia,71
1978,Spain,72
1978,Bahrain,74
1978,Greece,75
1978,"Bahamas, The",76
1978,Singapore,77
1978,New Zealand,78
1978,United Arab Emirates,79
1978,Ireland,80
1978,Turks and Caicos Islands,81
1978,Latvia,83
1978,Montenegro,84
1978,Lithuania,85
1978,Central Europe and the Baltics,86
1978,Guam,87
1978,Thailand,88
1978,Brunei Darussalam,89
1978,Isle of Man,90
1978,Mauritius,91
1978,"Micronesia, Fed. Sts.",91
1978,Libya,92
1978,Suriname,93
1978,Albania,94
1978,Samoa,95
1978,Tajikistan,96
1978,Belize,97
1978,French Polynesia,98
1978,Chile,99
1978,Ukraine,100
1978,Caribbean small states,101
1978,Paraguay,102
1978,Jordan,103
1978,Iraq,104
1978,Greenland,105
1978,East Asia & Pacific,106
1978,Moldova,107
1978,Philippines,108
1978,Mexico,109
1978,Malaysia,110
1978,Kosovo,111
1978,Tonga,111
1978,St. Lucia,112
1978,"Korea, Dem. People's Rep.",113
1978,Europe & Central Asia (excluding high income),114
1978,Sri Lanka,115
1978,New Caledonia,115
1978,Virgin Islands (U.S.),116
1978,World,117
1978,Late-demographic dividend,118
1978,Fiji,119
1978,Guyana,120
1978,Pacific island small states,121
1978,Cabo Verde,122
1978,Saudi Arabia,123
1978,Eswatini,124
1978,Dominican Republic,125
1978,Latin America & Caribbean,127
1978,Armenia,128
1978,Brazil,129
1978,Lebanon,130
1978,East Asia & Pacific (excluding high income),131
1978,Botswana,132
1978,Tunisia,133
1978,Small states,134
1978,Honduras,135
1978,Kyrgyz Republic,136
1978,Solomon Islands,137
1978,Uzbekistan,138
1978,Zimbabwe,139
1978,Zambia,140
1978,Upper middle income,141
1978,IBRD only,142
1978,Sudan,144
1978,IDA blend,144
1978,Nauru,145
1978,China,146
1978,East Asia & Pacific (IDA & IBRD countries),147
1978,Kazakhstan,148
1978,Turkmenistan,149
1978,Vanuatu,150
1978,Cameroon,151
1978,Bolivia,151
1978,Middle East & North Africa,152
1978,Peru,153
1978,South Africa,154
1978,Central African Republic,155
1978,Djibouti,155
1978,Comoros,155
1978,IDA & IBRD total,156
1978,Tuvalu,157
1978,Nicaragua,158
1978,Gabon,159
1978,Sao Tome and Principe,159
1978,Ecuador,160
1978,Azerbaijan,161
1978,Latin America & the Caribbean (IDA & IBRD countries),163
1978,Latin America & Caribbean (excluding high income),164
1978,Mongolia,165
1978,Oman,166
1978,Middle East & North Africa (excluding high income),167
1978,Burundi,167
1978,Burkina Faso,167
1978,Rwanda,167
1978,Mali,167
1978,Myanmar,167
1978,Middle East & North Africa (IDA & IBRD countries),167
1978,"Congo, Rep.",167
1978,Cambodia,167
1978,Papua New Guinea,167
1978,Niger,167
1978,Sierra Leone,167
1978,Africa Eastern and Southern,167
1978,Angola,167
1978,Tanzania,167
1978,"Congo, Dem. Rep.",167
1978,Equatorial Guinea,167
1978,Chad,167
1978,Mozambique,167
1978,Pre-demographic dividend,167
1978,South Sudan,167
1978,Timor-Leste,167
1978,"Gambia, The",167
1978,Malawi,167
1978,Somalia,167
1978,Madagascar,167
1978,Maldives,167
1978,Togo,167
1978,Uganda,167
1978,South Asia (IDA & IBRD),167
1978,Benin,167
1978,Ethiopia,167
1978,Senegal,167
1978,Sub-Saharan Africa,167
1978,Sub-Saharan Africa (excluding high income),167
1978,Sub-Saharan Africa (IDA & IBRD countries),167
1978,Africa Western and Central,167
1978,Lao PDR,167
1978,Least developed countries: UN classification,167
1978,Liberia,167
1978,Eritrea,167
1978,Low income,167
1978,Bangladesh,167
1978,Afghanistan,167
1978,Marshall Islands,168
1978,South Asia,169
1978,Ghana,169
1978,Haiti,169
1978,Heavily indebted poor countries (HIPC),170
1978,Nigeria,170
1978,IDA only,171
1978,El Salvador,172
1978,Bhutan,173
1978,Guinea,173
1978,Early-demographic dividend,174
1978,Arab World,175
1978,Mauritania,177
1978,Guinea-Bissau,177
1978,Morocco,178
1978,"Yemen, Rep.",179
1978,Kenya,180
1978,Other small states,181
1978,Low & middle income,182
1978,Middle income,183
1978,India,184
1978,Lesotho,185
1978,Guatemala,186
1978,Lower middle income,187
1978,Kiribati,188
1978,Namibia,188
1978,Fragile and conflict affected situations,188
1978,IDA total,188
1978,Pakistan,189
1978,Algeria,190
1978,Indonesia,191
1978,Nepal,192
