Year,Country,Economic_Rank
1990,Switzerland,1
1990,Japan,2
1990,Jamaica,3
1990,Norway,4
1990,United States,5
1990,Denmark,6
1990,United Arab Emirates,7
1990,Finland,8
1990,Oman,9
1990,OECD members,9
1990,Upper middle income,10
1990,Fiji,11
1990,Europe & Central Asia (excluding high income),11
1990,Fragile and conflict affected situations,11
1990,European Union,11
1990,Faroe Islands,11
1990,Early-demographic dividend,12
1990,Dominica,12
1990,Djibouti,12
1990,Dominican Republic,12
1990,Italy,13
1990,United Kingdom,14
1990,Australia,16
1990,Spain,17
1990,Suriname,18
1990,Sudan,18
1990,Sub-Saharan Africa,18
1990,Sub-Saharan Africa (IDA & IBRD countries),18
1990,Sub-Saharan Africa (excluding high income),18
1990,Cambodia,19
1990,Cameroon,19
1990,Central African Republic,20
1990,Caribbean small states,20
1990,Cayman Islands,20
1990,Germany,21
1990,New Zealand,22
1990,Canada,23
1990,New Caledonia,24
1990,French Polynesia,25
1990,Sweden,27
1990,Netherlands,28
1990,Ghana,29
1990,St. Kitts and Nevis,30
1990,St. Vincent and the Grenadines,30
1990,Sri Lanka,30
1990,St. Martin (French part),30
1990,St. Lucia,30
1990,IDA only,31
1990,IDA total,31
1990,Belgium,33
1990,Iceland,34
1990,Austria,35
1990,France,36
1990,Belize,37
1990,Bermuda,37
1990,Benin,37
1990,Ireland,38
1990,Singapore,39
1990,Isle of Man,40
1990,Israel,41
1990,Honduras,42
1990,Heavily indebted poor countries (HIPC),42
1990,Guyana,42
1990,Haiti,42
1990,High income,42
1990,Puerto Rico,43
1990,Qatar,44
1990,Cyprus,45
1990,Malta,46
1990,Kuwait,47
1990,Lao PDR,48
1990,Kosovo,48
1990,"Korea, Dem. People's Rep.",48
1990,Kyrgyz Republic,48
1990,Late-demographic dividend,48
1990,Sierra Leone,49
1990,Curacao,50
1990,Sint Maarten (Dutch part),51
1990,Mali,52
1990,Marshall Islands,52
1990,Saudi Arabia,53
1990,Estonia,54
1990,Guinea,55
