GDP_Growth_Rate,GDP_Per_Capita
4.252522232840117,253.3823695
4.089069432701348,219.8653684
8.86265711,352.5338404
3.5952961385948345,351.870854
8.055848471344614,20377.713471985928
7.122875502,4468.617294672945
-5.649649519,7322.275720966308
5.619852293,133.1429452
4.029508385179571,688.5346662
3.5918155407974233,2765.890997
4.807693364,441.1719393
1.1637392227178793,110.34695
6.196396197288027,3387.272727
5.231029301,5979.393355685647
17.12026767,2553.8573206708365
0.117019611,81.68773209
1.9318066224164798,69.39510892
3.092068234,178.4061667
2.918713242,4135.821498
1.078585387,709.9327389
2.2473319729596386,20377.713471985928
1.859656479,127.9564554
1.82896697,931.1267372
19.3,113.1625778
6.207796961,344.3325998
4.165004001919195,196.8238117
7.503134343,4531.956284903764
4.178739477880659,265.7403582
1.596841747,3464.455156
2.2473319729596386,20377.713471985928
8.289922,215.3002986
4.034243522930833,320.2438084
13.44169049,115.2622192
13.44169049,113.8319801
1.9896688413194428,20377.713471985928
4.043506087184732,231.2174024
3.930585127186038,313.0400183
1.1637392227178793,107.5783521
4.031571543385475,20377.713471985928
4.984959216,1384.314136
5.508305287,1888.62756
12.70271113,416.7253857
7.470432644,4531.956284903764
12.2177344,214.4787957
6.108679758,2870.15751
4.026567620049299,2154.83795
4.1351933681692135,542.2083275
6.153846573,5580.234475529999
5.103144545,6124.133665579186
9.723472587,249.9133518
8.055848471344614,21658.047210081917
5.707883598,5766.500953663966
4.255456893,379.7175797
2.2473319729596386,21658.047210081917
8.055848471344614,20377.713471985928
3.019043913,2441.674489
4.178739477880659,259.8146512
4.32992045787077,960.0319615
4.7,557.3729824
4.252522232840117,257.4849816
7.776299083,4880.802570507937
17.96419712,12341.073637619846
0.869641654,13993.581645215874
8.242260751,166.4781984
7.458143075,2576.353444
5.157229737,6142.315038101989
7.554634515,4365.353347665399
10.92760163,385.812266
4.544357067,334.4412024
2.660529298,1486.514527
4.136397028898858,2476.219881
5.310502429,2106.863959
12.06440904,755.5953108
0.399050645,2100.74807
-4.655446916,139.7572736
10.05273481,279.3087463
10.81376081,3766.696113902226
-0.709250473,10186.579622484753
2.177071169,67.16291998
6.663192709,5345.706948764332
4.067895705911685,2410.279115
7.933697739,200.3175736
4.167227740726928,144.6571944
4.460894336438436,4298.033897
5.276455575,5979.393355685647
5.98653863,374.9228805
6.136954863,58.46546333
11.98593115,275.7136584
-0.402343021,271.338747
6.502484035,706.3131871
4.333087365110237,402.6781162
8.373203231,4663.919059383282
4.034243522930833,321.5433993
8.104266356,206.1270565
2.2473319729596386,21658.047210081917
4.979330597,20.6550842
2.575992127,21254.669395090612
6.140181424,2927.072939
5.24469884672862,3203.711465
-1.3976076,2311.027722
3.9165655748360972,139.1771437
25.00724193,225.7739995
4.496982592848004,5780.222939596155
1.943300505,3306.219476
3.494565364161476,2618.626686
4.3643779607116535,382.1715672
0.7301316500244986,169.1240002
6.959226108,6098.3683550877895
10.84280578,3766.696113902226
5.553425733,246.850847
3.692487487,201.9232587
9.11384196,934.0821561
2.676546481,16197.38329430216
2.2473319729596386,15187.136274583609
2.2473319729596386,21658.047210081917
6.001425247,56.43719034
52.5920942,880.636281
8.562045515,297.0429711
3.9807937274510934,343.8811885
8.62049324,156.406377
13.942003,925.7978643
4.581407921,93.51989929
5.248661431,948.5917938
1.9896688413194428,7211.983310826407
1.1637392227178793,118.1973193
4.244970767,4975.989829173247
3.846629857,185.3671328
10.74588955,187.3876436
7.845648716,3259.3154190366226
7.845648716,239.7086435
7.845061018,3259.3154190366226
5.925074716,143.4661255
2.7,14668.903403742654
6.473673926,5142.076784709945
4.558531788902953,4044.420682
-1.796852875,338.7112796
4.089069432701348,215.2334442
4.165004001919195,197.9937498
2.524302645,20955.275522217366
3.533635678,831.0833359
4.669631773,285.1442237
3.233508973,502.6206744
2.2473319729596386,20377.713471985928
0.216606498,5234.296666
8.395368134,4663.919059383282
2.333213381,765.911759
8.055848471344614,5274.768823676249
3.735703524,813.3802713
4.797112903,7477.611464623354
22.56515084,362.1441468
5.473910819,268.3500786
4.165004001919195,197.1038803
-11.33171917,4992.394047959872
4.649465361,4193.162374
4.457397540216058,396.3473072
4.541567682784094,3495.141627
5.114968585,2380.978458
1.62650874,3108.954374
1.607142856,1827.689107
-5.479483027,127.9954527
4.294531457125705,770.8860444
3.98582711,3082.927989
3.959441082,479.9269418
-1.496841826,7250.757821229055
4.031571543385475,15187.136274583609
2.677100489,214.642191
5.063336439,6192.448327090759
4.089069432701348,210.9590897
1.9318066224164798,84.5179878
2.746828712,16531.343749783544
4.031571543385475,21658.047210081917
1.9896688413194428,21658.047210081917
4.294531457125705,755.0313523
1.130202384,14311.520254248708
-2.247626372,134.0981084
4.197396656234134,1089.310862
7.059999999,118.654144
5.960727946,5515.287664899278
2.2473319729596386,21658.047210081917
4.086314397730002,565.2875631
9.456637662,277.000411
8.583859012,766.1069507
3.004995574,3845.506089
1.9896688413194428,7211.983310826407
4.043506087184732,226.7482527
5.279263139,346.6660228
6.769539782,120.5039612
6.773573611,119.0107021
4.225288669479121,433.6708481
4.057346327,2845.2684265567864
3.858257513,7676.145583240527
13.74363373,4463.574525398787
6.526476163,110.8015746
3.772924963,2496.499911
3.728569443,1550.524295
3.660883082,6741.06085729377
6.888986665,460.5006091
2.356921358,2716.190092
7.640254172,5107.048777653999
5.24469884672862,3180.33744
12.00240865,2431.171698
4.008328216426693,626.0315808
-0.065877039,102.3827351
5.24469884672862,3192.133616
5.216124557,266.4636046
2.2473319729596386,20377.713471985928
13.06085135,1874.295302
3.5952961385948345,355.0903711
5.365818408,5933.520986622808
-3.910967458,343.4263313
4.457397540216058,395.0811314
1.9318066224164798,76.11577907
0.7301316500244986,164.7718593
3.971150248,2670.4823729036643
3.995003607,254.9258047
7.29300619,4931.242116104718
6.2,604.8731762
6.115484125,272.9822396
2.2473319729596386,20377.713471985928
10.61410842,3891.558102564048
2.669962749,28224.898675381937
6.375758375,5310.808302837261
13.06083765,3252.099178
1.642930375,15792.68951689865
7.023997197,78.86575683
13.70158299,469.0835554
1.9896688413194428,5780.222939596155
3.469885646,9787.382505839892
4.006319900493968,2284.891878
1.818107934,2305.609751
4.271632449048185,816.4077781
4.698992042,2321.390925
22.17389193,149.4640262
4.178739477880659,261.0170407
10.54551355,3891.558102564048
7.043680959,4518.735948
4.034243522930833,324.2264053
4.167227740726928,142.1373137
5.113717713,72.15944934
4.043506087184732,227.4439986
1.9896688413194428,20377.713471985928
5.516954598357988,4874.740686
6.177547367,208.5147924
2.2473319729596386,20377.713471985928
2.667233586,28224.898675381937
3.929365031,175.3548968
10.03466058,402.2149282
4.496982592848004,21658.047210081917
1.9318066224164798,63.25645746
2.453993612,874.0663356
4.374120276302807,369.4007405
4.178739477880659,290.1938989
4.312321651641978,299.6048019
4.294531457125705,755.3324884
2.301575418,359.0255562
10.66788271,451.5507332
6.212169305,356.170766
6.212169305,359.4955595
6.223000535,5306.738360535132
5.228060023,13315.97767
5.596893659,276.5081177
4.129962445,21.04421976
2.89838735,2804.578539
1.9318066224164798,69.10171858
8.055848471344614,20377.713471985928
6.999215676,3449.881488
4.496982592848004,21658.047210081917
5.67932064,5766.500953663966
4.496982592848004,20377.713471985928
3.351698339,5506.272177
5.673611186,5745.937570117512
3.764328536,2863.540021
4.225288669479121,437.0053369
6.376774499,5310.808302837261
0.468372549,175.19892
0.126339925,9428.683752235547
9.616137578,977.4514583
4.178739477880659,281.5463284
5.538151943,269.7368425
5.389008416,217.9774868
6.631653,5345.706948764332
3.722771041,3058.336452
0.7301316500244986,175.9446774
6.365448574,2044.319906
10.00785166,2912.958357
1.206640701,55.52431584
13.51351355,370.3163345
5.375330011,470.6670318
20.51222355,1123.212607
-0.14044944,9836.55110624746
15.85177574,401.6080221
3.465916492,148.1065857
12.41343716,4189.2703186540375
2.13836478,90.88635173
4.169791465114142,1016.483365
0.619458668,15050.384348294761
0.619458668,15050.384348294761
4.649473687,5848.229286382673
1.306905397,187.2282847
4.165004001919195,201.1246083
7.76222492,4880.802570507937
4.774350977935955,21658.047210081917
7.757583042,4880.802570507937
2.2473141,151.9777222
3.9,767.8062169
2.2473319729596386,21658.047210081917
4.075442437,4834.740494
8.955814563,3889.4887020178953
4.089069432701348,222.5279236
2.2473319729596386,15187.136274583609
0.0,178.4784776
1.040335828,896.6377538
10.56019748,325.1928338
4.225288669479121,444.6283219
-1.5837,464.1253134
3.462182699255098,2728.180358
1.9896688413194428,15187.136274583609
3.292722455,5609.3826
6.67218218,259.1399168
4.496982592848004,5274.768823676249
1.47929121,9593.727728789197
4.307159041,2995.8892066099384
-0.086039551,383.4161493
4.333087365110237,406.2175033
2.789549913,282.7369577
4.043506087184732,231.5717562
27.42396948,468.6192555
8.149743488,4967.343963
4.225288669479121,462.7306845
4.558531788902953,3949.372987
4.496982592848004,20377.713471985928
-3.497335933,3123.463773
11.07205623,3800.621582236583
-13.9737287,4992.394047959872
1.273800672,877.8643672
5.295604743,3831.6319
10.21830384,527.7565642
2.2473319729596386,20377.713471985928
4.496982592848004,20377.713471985928
1.163257096,18121.779928410662
7.96748521,268.2950421
26.36194095,14469.51121824629
2.311498742,99.66706567
-6.403964924,68.95532974
2.673843293,220.0248081
5.519670065,5106.73708
-1.157985104,14256.390242037209
-0.000867175,106.9448798
1.149616095,18121.779928410662
4.303813717391326,1166.388586
3.81,131.8855585
7.669147544,395.9876223
8.617550845,276.4939423
4.008328216426693,633.19966
3.930585127186038,309.2651087
4.826685843,887.2171977
3.929385341,4654.298936
10.39416408,420.6314721
1.9896688413194428,4119.686495790828
4.302814640982766,420.9951237
3.9165655748360972,133.8682028
4.903853909,6509.855977368398
5.017640704,487.6287894
3.055680625,255.971414
6.117533687,332.7234684
5.424294283,6342.190094631456
4.22715959,117.7683687
4.891220985,6509.855977368398
4.673086224,1844.23812
4.773814697,2544.141103
4.025517355448009,577.927078
7.735485502,3177.645701
3.798095797,4387.214076539937
4.511368858,3865.9254
-4.695078732,2581.3799
11.33697068,691.8141868
0.241704785,105.5396537
4.068705319379698,3809.981445
4.043506087184732,225.9825113
10.16015095,1899.675784
6.177273562,2196.71424
7.333051621,4931.242116104718
4.32992045787077,961.314098
6.374860894,382.5592817
1.9896688413194428,21658.047210081917
1.9318066224164798,76.65155371
2.163411981,15968.159244486445
5.541985135,5619.026365394832
5.762304882,271.6477104
3.9471752357395733,1384.734265
4.031571543385475,21658.047210081917
6.659662167,300.659298
5.98553035,278.0663737
4.081386799,3315.6116026113646
