Year,Country,Economic_Rank
1998,Norway,1
1998,Switzerland,2
1998,Japan,3
1998,Denmark,4
1998,United States,5
1998,Iceland,7
1998,Austria,8
1998,Sweden,9
1998,United Arab Emirates,10
1998,France,11
1998,Netherlands,12
1998,Belgium,13
1998,Germany,14
1998,United Kingdom,15
1998,Italy,16
1998,Finland,17
1998,Spain,18
1998,Israel,19
1998,Ireland,20
1998,Kuwait,21
1998,Greece,22
1998,Canada,23
1998,Qatar,24
1998,Australia,25
1998,Bahrain,26
1998,Singapore,27
1998,Slovenia,28
1998,New Zealand,29
1998,Malta,32
1998,Saudi Arabia,33
1998,Cyprus,34
1998,Portugal,35
1998,Argentina,36
1998,Panama,37
1998,Mexico,38
1998,Latvia,39
1998,Thailand,40
1998,Croatia,41
1998,Brazil,42
1998,Chile,43
1998,North Macedonia,46
1998,South Africa,47
1998,Lebanon,48
1998,Ecuador,49
1998,Malaysia,50
1998,Romania,52
1998,Costa Rica,53
1998,Serbia,54
1998,Lithuania,56
1998,Peru,57
1998,Indonesia,58
1998,Colombia,59
1998,Tunisia,60
1998,Hungary,61
1998,Montenegro,63
1998,Uruguay,64
1998,Azerbaijan,65
1998,China,66
1998,Bulgaria,68
1998,Pakistan,70
1998,Algeria,71
1998,Poland,72
1998,Philippines,73
1998,Moldova,74
1998,Nepal,75
1998,Morocco,76
1998,Ukraine,77
1998,Jordan,78
1998,Estonia,79
1998,Georgia,80
1998,Belarus,82
1998,Kazakhstan,83
1998,Armenia,84
1998,Nicaragua,85
1998,Mongolia,86
1998,India,88
