Year,Country,Ease_of_Living_Rank
1979,Netherlands,1
1979,Sweden,2
1979,Iceland,3
1979,Denmark,4
1979,Bermuda,5
1979,France,6
1979,Norway,7
1979,Kuwait,8
1979,Switzerland,9
1979,United States,10
1979,Puerto Rico,11
1979,Belgium,13
1979,Germany,14
1979,Qatar,15
1979,Japan,16
1979,North America,17
1979,United Kingdom,18
1979,Austria,19
1979,OECD members,20
1979,Spain,21
1979,Israel,22
1979,Greece,23
1979,Slovenia,24
1979,Canada,26
1979,Australia,27
1979,Cuba,28
1979,Euro area,30
1979,New Zealand,31
1979,United Arab Emirates,32
1979,Dominica,34
1979,Kosovo,35
1979,Bahrain,36
1979,European Union,37
1979,Tajikistan,37
1979,Poland,38
1979,Singapore,39
1979,Ireland,40
1979,Europe & Central Asia (IDA & IBRD countries),41
1979,Post-demographic dividend,42
1979,Sint Maarten (Dutch part),43
1979,Barbados,44
1979,Gibraltar,45
1979,Montenegro,46
1979,Croatia,48
1979,High income,49
1979,Hungary,50
1979,Latvia,51
1979,Europe & Central Asia,52
1979,Finland,53
1979,Aruba,54
1979,Italy,55
1979,Channel Islands,56
1979,Lithuania,57
1979,Belarus,58
1979,Antigua and Barbuda,59
1979,Brunei Darussalam,60
1979,Estonia,61
1979,Luxembourg,62
1979,"Korea, Dem. People's Rep.",63
1979,British Virgin Islands,64
1979,Uruguay,65
1979,Bulgaria,66
1979,Malta,67
1979,St. Martin (French part),68
1979,Caribbean small states,69
1979,Guam,70
1979,Romania,71
1979,Portugal,72
1979,Argentina,74
1979,Belize,74
1979,Costa Rica,75
1979,Cyprus,76
1979,St. Kitts and Nevis,77
1979,Grenada,78
1979,Panama,79
1979,Georgia,80
1979,North Macedonia,80
1979,Serbia,81
1979,"Bahamas, The",82
1979,Central Europe and the Baltics,83
1979,Libya,84
1979,Trinidad and Tobago,85
1979,St. Vincent and the Grenadines,86
1979,Curacao,87
1979,Mauritius,88
1979,French Polynesia,89
1979,Armenia,90
1979,Chile,91
1979,Late-demographic dividend,92
1979,Fiji,93
1979,Jamaica,94
1979,Sri Lanka,96
1979,Thailand,97
1979,Albania,98
1979,Tonga,99
1979,Turks and Caicos Islands,100
1979,Europe & Central Asia (excluding high income),101
1979,St. Lucia,102
1979,New Caledonia,103
1979,Greenland,104
1979,Botswana,105
1979,Malaysia,106
1979,Isle of Man,109
1979,Ukraine,110
1979,Zimbabwe,111
1979,East Asia & Pacific (IDA & IBRD countries),112
1979,Upper middle income,113
1979,"Micronesia, Fed. Sts.",114
1979,Cabo Verde,115
1979,Latin America & the Caribbean (IDA & IBRD countries),115
1979,Virgin Islands (U.S.),117
1979,Brazil,118
1979,Colombia,119
1979,Solomon Islands,119
1979,Moldova,120
1979,Suriname,121
1979,Latin America & Caribbean,122
1979,Tunisia,123
1979,Jordan,124
1979,East Asia & Pacific,125
1979,Mexico,125
1979,East Asia & Pacific (excluding high income),126
1979,Dominican Republic,127
1979,Ecuador,128
1979,Sudan,129
1979,Kyrgyz Republic,130
1979,China,131
1979,Iraq,132
1979,Latin America & Caribbean (excluding high income),133
1979,Small states,133
1979,Paraguay,134
1979,Early-demographic dividend,135
1979,Samoa,136
1979,Oman,137
1979,Eswatini,138
1979,Saudi Arabia,139
1979,Djibouti,140
1979,Sub-Saharan Africa (excluding high income),141
1979,Sao Tome and Principe,142
1979,Ghana,143
1979,Philippines,144
1979,World,145
1979,Guyana,146
1979,Uzbekistan,147
1979,Lower middle income,148
1979,Lebanon,149
1979,IBRD only,150
1979,Honduras,151
1979,Tuvalu,152
1979,Turkmenistan,153
1979,Lao PDR,154
1979,IDA total,155
1979,Kazakhstan,155
1979,Low & middle income,156
1979,Zambia,156
1979,Bangladesh,157
1979,Ethiopia,157
1979,IDA only,157
1979,Vanuatu,158
1979,Sub-Saharan Africa (IDA & IBRD countries),159
1979,Sub-Saharan Africa,160
1979,Lesotho,162
1979,IDA blend,163
1979,Indonesia,164
1979,Pacific island small states,165
1979,Fragile and conflict affected situations,166
1979,Senegal,167
1979,Nauru,168
1979,Cameroon,169
1979,South Africa,170
1979,India,170
1979,Bolivia,171
1979,IDA & IBRD total,172
1979,Marshall Islands,173
1979,Benin,174
1979,Kenya,175
1979,Guinea,176
1979,Heavily indebted poor countries (HIPC),176
1979,Guinea-Bissau,177
1979,Arab World,178
1979,Central African Republic,179
1979,Guatemala,180
1979,Bhutan,181
1979,Azerbaijan,182
1979,Haiti,183
1979,Peru,184
1979,Kiribati,185
1979,Liberia,187
1979,Low income,187
1979,"Yemen, Rep.",187
1979,Least developed countries: UN classification,188
1979,Middle income,189
1979,Algeria,190
1979,Eritrea,190
1979,"Congo, Rep.",191
1979,Other small states,192
1979,Gabon,193
1979,Morocco,194
1979,Pakistan,195
1979,Namibia,196
1979,Myanmar,197
1979,Maldives,198
1979,Cambodia,199
1979,El Salvador,199
1979,Mauritania,200
1979,Rwanda,201
1979,South Asia,202
1979,Middle East & North Africa,203
1979,South Asia (IDA & IBRD),204
1979,Middle East & North Africa (IDA & IBRD countries),205
1979,Middle East & North Africa (excluding high income),205
1979,Comoros,206
1979,Papua New Guinea,207
1979,Mongolia,208
1979,Sierra Leone,209
1979,Nigeria,210
1979,Burundi,211
1979,Nepal,212
1979,Burkina Faso,213
1979,Niger,213
1979,Tanzania,214
1979,Uganda,215
1979,Mali,216
1979,Madagascar,217
1979,South Sudan,218
1979,Malawi,219
1979,Nicaragua,220
1979,Timor-Leste,221
1979,Somalia,222
1979,Chad,222
1979,Pre-demographic dividend,223
1979,"Gambia, The",224
1979,Mozambique,225
1979,Equatorial Guinea,226
1979,"Congo, Dem. Rep.",227
1979,Togo,228
1979,Angola,229
1979,Africa Eastern and Southern,230
1979,Africa Western and Central,231
1979,Afghanistan,232
