Year,Country,Economic_Rank
2015,Switzerland,1
2015,Norway,2
2015,Iceland,3
2015,Australia,4
2015,Kuwait,5
2015,Denmark,6
2015,Singapore,7
2015,New Zealand,8
2015,Ireland,9
2015,United Kingdom,10
2015,Finland,11
2015,France,13
2015,Canada,14
2015,Belgium,15
2015,Sweden,16
2015,United States,18
2015,Japan,19
2015,Netherlands,20
2015,Qatar,21
2015,Italy,22
2015,Austria,23
2015,Israel,24
2015,Germany,25
2015,United Arab Emirates,26
2015,Cyprus,27
2015,China,28
2015,Malta,30
2015,Uruguay,31
2015,Argentina,32
2015,Greece,33
2015,India,34
2015,Spain,35
2015,Lebanon,36
2015,Costa Rica,37
2015,Slovenia,38
2015,Bahrain,39
2015,Panama,40
2015,Estonia,42
2015,Jordan,43
2015,Azerbaijan,44
2015,Croatia,45
2015,Portugal,46
2015,Saudi Arabia,47
2015,Chile,48
2015,Latvia,49
2015,Brazil,50
2015,Kazakhstan,51
2015,Lithuania,53
2015,Mongolia,54
2015,Thailand,56
2015,Peru,57
2015,Belarus,58
2015,Malaysia,59
2015,South Africa,61
2015,Hungary,62
2015,Ecuador,63
2015,Montenegro,65
2015,Nicaragua,66
2015,Poland,67
2015,Mexico,68
2015,Bulgaria,69
2015,Romania,70
2015,Indonesia,71
2015,Serbia,73
2015,Philippines,74
2015,Ukraine,75
2015,Colombia,76
2015,Morocco,77
2015,Armenia,78
2015,Georgia,79
2015,North Macedonia,82
2015,Algeria,83
2015,Tunisia,84
2015,Moldova,85
2015,Pakistan,86
2015,Nepal,87
