Year,Country,Ease_of_Living_Rank
2012,Norway,1
2012,Switzerland,2
2012,Australia,3
2012,Japan,4
2012,Denmark,5
2012,Canada,6
2012,Singapore,7
2012,Netherlands,8
2012,Qatar,9
2012,New Zealand,10
2012,Ireland,11
2012,Finland,12
2012,Belgium,13
2012,United Kingdom,14
2012,Sweden,16
2012,United States,17
2012,Germany,18
2012,Bahrain,19
2012,Austria,20
2012,Iceland,21
2012,France,22
2012,Israel,23
2012,United Arab Emirates,24
2012,Saudi Arabia,25
2012,Cyprus,26
2012,Kuwait,27
2012,Malta,28
2012,Italy,30
2012,Spain,32
2012,Slovenia,33
2012,Estonia,34
2012,Greece,35
2012,Chile,37
2012,Portugal,38
2012,Uruguay,39
2012,Lithuania,40
2012,Poland,42
2012,Latvia,43
2012,Hungary,44
2012,Croatia,45
2012,Costa Rica,46
2012,Malaysia,47
2012,South Africa,48
2012,Kazakhstan,49
2012,Argentina,50
2012,Lebanon,53
2012,Brazil,54
2012,Montenegro,55
2012,Bulgaria,56
2012,Panama,57
2012,Jordan,58
2012,Georgia,59
2012,Romania,60
2012,Mexico,61
2012,Thailand,62
2012,Armenia,63
2012,Serbia,64
2012,Mongolia,65
2012,Azerbaijan,65
2012,Colombia,67
2012,Tunisia,69
2012,Ukraine,70
2012,China,71
2012,Morocco,72
2012,Peru,73
2012,Belarus,74
2012,North Macedonia,75
2012,Moldova,76
2012,Ecuador,77
2012,Indonesia,78
2012,Algeria,79
2012,Philippines,81
2012,Nicaragua,84
2012,India,85
2012,Nepal,86
2012,Pakistan,87
