Year,Country,Institutional_Rank
1987,Switzerland,1
1987,Sweden,2
1987,Norway,3
1987,Mongolia,4
1987,Spain,5
1987,Japan,6
1987,Greece,7
1987,Netherlands,8
1987,Lithuania,9
1987,Cyprus,10
1987,Latvia,11
1987,Ukraine,12
1987,Belgium,13
1987,Iceland,14
1987,Late-demographic dividend,15
1987,Belize,16
1987,Dominican Republic,17
1987,East Asia & Pacific (IDA & IBRD countries),18
1987,Europe & Central Asia (IDA & IBRD countries),19
1987,Jordan,20
1987,Isle of Man,21
1987,Estonia,22
1987,Austria,23
1987,East Asia & Pacific,24
1987,Ireland,25
1987,Nepal,26
1987,Australia,27
1987,British Virgin Islands,28
1987,Nicaragua,29
1987,Brazil,30
1987,Armenia,31
1987,United States,32
1987,New Zealand,33
1987,Post-demographic dividend,34
1987,Saudi Arabia,36
1987,France,37
1987,North America,38
1987,Finland,39
1987,High income,40
1987,Chile,41
1987,Cuba,42
1987,Bermuda,42
1987,Puerto Rico,43
1987,Italy,44
1987,Germany,47
1987,Kazakhstan,48
1987,Qatar,49
1987,Panama,50
1987,Uzbekistan,51
1987,Israel,52
1987,Faroe Islands,53
1987,Euro area,53
1987,Botswana,54
1987,United Kingdom,55
1987,Virgin Islands (U.S.),57
1987,Libya,58
1987,Small states,59
1987,Paraguay,59
1987,Turks and Caicos Islands,60
1987,Suriname,60
1987,Poland,61
1987,Aruba,62
1987,Samoa,63
1987,"Korea, Dem. People's Rep.",64
1987,Channel Islands,65
1987,Kuwait,66
1987,Malta,67
1987,Slovenia,68
1987,Barbados,70
1987,Bulgaria,71
1987,French Polynesia,72
1987,OECD members,74
1987,Philippines,75
1987,Curacao,76
1987,Sri Lanka,77
1987,Sint Maarten (Dutch part),78
1987,"Bahamas, The",79
1987,Denmark,80
1987,Belarus,81
1987,Europe & Central Asia,82
1987,Tajikistan,83
1987,Moldova,84
1987,Bahrain,85
1987,Gibraltar,86
1987,Central Europe and the Baltics,87
1987,Singapore,88
1987,Canada,89
1987,Montenegro,90
1987,Kosovo,92
1987,St. Kitts and Nevis,93
1987,St. Martin (French part),94
1987,Pacific island small states,95
1987,Luxembourg,96
1987,Trinidad and Tobago,97
1987,St. Vincent and the Grenadines,98
1987,Seychelles,99
1987,Latin America & Caribbean (excluding high income),100
1987,Brunei Darussalam,101
1987,Upper middle income,103
1987,Thailand,104
1987,Tonga,105
1987,Guam,106
1987,Latin America & the Caribbean (IDA & IBRD countries),107
1987,"Micronesia, Fed. Sts.",107
1987,China,109
1987,South Africa,110
1987,Latin America & Caribbean,111
1987,Costa Rica,112
1987,Greenland,113
1987,Algeria,114
1987,European Union,115
1987,Serbia,116
1987,Argentina,117
1987,New Caledonia,118
1987,Ecuador,119
1987,Oman,120
1987,Mauritius,121
1987,Turkmenistan,122
1987,Azerbaijan,123
1987,Grenada,124
1987,Other small states,125
1987,Middle East & North Africa,126
1987,Fiji,127
1987,Cabo Verde,127
1987,Colombia,128
